id,type,name,building_type,coordinates
549650623,way,Unnamed Yes,yes,"[{""lat"": 37.4993601, ""lon"": 22.3776455}, {""lat"": 37.4992169, ""lon"": 22.3776801}, {""lat"": 37.4992582, ""lon"": 22.3779516}, {""lat"": 37.4992835, ""lon"": 22.3781184}, {""lat"": 37.4994267, ""lon"": 22.3780838}, {""lat"": 37.4993601, ""lon"": 22.3776455}]"
594829198,way,Unnamed Yes,yes,"[{""lat"": 37.5179525, ""lon"": 22.3648298}, {""lat"": 37.517441, ""lon"": 22.3646833}, {""lat"": 37.5173869, ""lon"": 22.3649836}, {""lat"": 37.5175394, ""lon"": 22.3650273}, {""lat"": 37.5175162, ""lon"": 22.3651561}, {""lat"": 37.5177167, ""lon"": 22.3652135}, {""lat"": 37.5177407, ""lon"": 22.3650805}, {""lat"": 37.5178991, ""lon"": 22.3651259}, {""lat"": 37.5179525, ""lon"": 22.3648298}]"
594829199,way,Unnamed Yes,yes,"[{""lat"": 37.5174354, ""lon"": 22.3655651}, {""lat"": 37.5172663, ""lon"": 22.365514}, {""lat"": 37.5170931, ""lon"": 22.3664247}, {""lat"": 37.5172621, ""lon"": 22.3664759}, {""lat"": 37.5174354, ""lon"": 22.3655651}]"
594829201,way,Unnamed Yes,yes,"[{""lat"": 37.516148, ""lon"": 22.3652208}, {""lat"": 37.5159699, ""lon"": 22.36517}, {""lat"": 37.5158067, ""lon"": 22.3660794}, {""lat"": 37.5159848, ""lon"": 22.3661303}, {""lat"": 37.516148, ""lon"": 22.3652208}]"
594829208,way,Unnamed Yes,yes,"[{""lat"": 37.5167547, ""lon"": 22.3635572}, {""lat"": 37.5166366, ""lon"": 22.3634774}, {""lat"": 37.5165228, ""lon"": 22.363745}, {""lat"": 37.5166409, ""lon"": 22.3638248}, {""lat"": 37.5167547, ""lon"": 22.3635572}]"
549423414,way,Unnamed Yes,yes,"[{""lat"": 37.4985873, ""lon"": 22.3878459}, {""lat"": 37.4984397, ""lon"": 22.3875811}, {""lat"": 37.4981994, ""lon"": 22.3877939}, {""lat"": 37.4983469, ""lon"": 22.3880588}, {""lat"": 37.4985873, ""lon"": 22.3878459}]"
1157619411,way,Unnamed Yes,yes,"[{""lat"": 37.502435, ""lon"": 22.3724473}, {""lat"": 37.5025489, ""lon"": 22.3724911}, {""lat"": 37.5026706, ""lon"": 22.371988}, {""lat"": 37.5025566, ""lon"": 22.3719442}, {""lat"": 37.502435, ""lon"": 22.3724473}]"
920233339,way,Unnamed Yes,yes,"[{""lat"": 37.5056437, ""lon"": 22.3781666}, {""lat"": 37.5055287, ""lon"": 22.3782296}, {""lat"": 37.5055979, ""lon"": 22.3784386}, {""lat"": 37.5056937, ""lon"": 22.3783934}, {""lat"": 37.5056437, ""lon"": 22.3781666}]"
1157619409,way,Unnamed Yes,yes,"[{""lat"": 37.5033647, ""lon"": 22.3734274}, {""lat"": 37.503356, ""lon"": 22.3733606}, {""lat"": 37.5031447, ""lon"": 22.3734044}, {""lat"": 37.5031534, ""lon"": 22.3734712}, {""lat"": 37.5033647, ""lon"": 22.3734274}]"
983712595,way,Unnamed Yes,yes,"[{""lat"": 37.517642, ""lon"": 22.3667372}, {""lat"": 37.5175334, ""lon"": 22.3667046}, {""lat"": 37.5174982, ""lon"": 22.3668909}, {""lat"": 37.5176067, ""lon"": 22.3669235}, {""lat"": 37.517642, ""lon"": 22.3667372}]"
983712596,way,Unnamed Yes,yes,"[{""lat"": 37.5177126, ""lon"": 22.3661964}, {""lat"": 37.5176464, ""lon"": 22.3661748}, {""lat"": 37.5175644, ""lon"": 22.3665755}, {""lat"": 37.5176305, ""lon"": 22.366597}, {""lat"": 37.5177126, ""lon"": 22.3661964}]"
983712597,way,Unnamed Yes,yes,"[{""lat"": 37.5184368, ""lon"": 22.3660744}, {""lat"": 37.5182574, ""lon"": 22.3660179}, {""lat"": 37.5181942, ""lon"": 22.3663364}, {""lat"": 37.5183736, ""lon"": 22.3663929}, {""lat"": 37.5184368, ""lon"": 22.3660744}]"
983712598,way,Unnamed Yes,yes,"[{""lat"": 37.5181447, ""lon"": 22.365506}, {""lat"": 37.5180362, ""lon"": 22.3654742}, {""lat"": 37.5179865, ""lon"": 22.3657438}, {""lat"": 37.5180951, ""lon"": 22.3657756}, {""lat"": 37.5181447, ""lon"": 22.365506}]"
983712599,way,Unnamed Yes,yes,"[{""lat"": 37.518079, ""lon"": 22.3659083}, {""lat"": 37.5179705, ""lon"": 22.3658766}, {""lat"": 37.5179209, ""lon"": 22.3661461}, {""lat"": 37.5180294, ""lon"": 22.3661779}, {""lat"": 37.518079, ""lon"": 22.3659083}]"
983712600,way,Unnamed Yes,yes,"[{""lat"": 37.5180025, ""lon"": 22.3663211}, {""lat"": 37.517894, ""lon"": 22.3662893}, {""lat"": 37.5178444, ""lon"": 22.3665589}, {""lat"": 37.5179529, ""lon"": 22.3665906}, {""lat"": 37.5180025, ""lon"": 22.3663211}]"
983712601,way,Unnamed Yes,yes,"[{""lat"": 37.5179249, ""lon"": 22.3667125}, {""lat"": 37.5178164, ""lon"": 22.3666808}, {""lat"": 37.5177668, ""lon"": 22.3669503}, {""lat"": 37.5178753, ""lon"": 22.3669821}, {""lat"": 37.5179249, ""lon"": 22.3667125}]"
983712603,way,Unnamed Yes,yes,"[{""lat"": 37.5174423, ""lon"": 22.3650402}, {""lat"": 37.517115, ""lon"": 22.3649457}, {""lat"": 37.5171017, ""lon"": 22.3650193}, {""lat"": 37.5174289, ""lon"": 22.3651138}, {""lat"": 37.5174423, ""lon"": 22.3650402}]"
991629554,way,Unnamed Yes,yes,"[{""lat"": 37.5102929, ""lon"": 22.3627372}, {""lat"": 37.5101921, ""lon"": 22.3627289}, {""lat"": 37.5101685, ""lon"": 22.3631856}, {""lat"": 37.5102694, ""lon"": 22.3631939}, {""lat"": 37.5102929, ""lon"": 22.3627372}]"
991629556,way,Unnamed Yes,yes,"[{""lat"": 37.5099412, ""lon"": 22.363098}, {""lat"": 37.5099415, ""lon"": 22.363135}, {""lat"": 37.5099138, ""lon"": 22.3631356}, {""lat"": 37.5099135, ""lon"": 22.3630984}, {""lat"": 37.5099412, ""lon"": 22.363098}]"
991637157,way,Unnamed Yes,yes,"[{""lat"": 37.5088249, ""lon"": 22.3625355}, {""lat"": 37.508804, ""lon"": 22.3625704}, {""lat"": 37.5088746, ""lon"": 22.3626377}, {""lat"": 37.5088956, ""lon"": 22.3626028}, {""lat"": 37.5088249, ""lon"": 22.3625355}]"
1157619404,way,Unnamed Yes,yes,"[{""lat"": 37.502681, ""lon"": 22.3730744}, {""lat"": 37.5026818, ""lon"": 22.373238}, {""lat"": 37.5027159, ""lon"": 22.3732378}, {""lat"": 37.5027161, ""lon"": 22.3732807}, {""lat"": 37.5028012, ""lon"": 22.37328}, {""lat"": 37.502801, ""lon"": 22.3732397}, {""lat"": 37.5029159, ""lon"": 22.3732388}, {""lat"": 37.5029151, ""lon"": 22.3730725}, {""lat"": 37.502681, ""lon"": 22.3730744}]"
993512763,way,Unnamed Yes,yes,"[{""lat"": 37.5057497, ""lon"": 22.3977776}, {""lat"": 37.5056118, ""lon"": 22.3977173}, {""lat"": 37.5055004, ""lon"": 22.3981227}, {""lat"": 37.5062058, ""lon"": 22.3984309}, {""lat"": 37.5061907, ""lon"": 22.3984858}, {""lat"": 37.5062898, ""lon"": 22.3985292}, {""lat"": 37.5063804, ""lon"": 22.3981999}, {""lat"": 37.5057137, ""lon"": 22.3979083}, {""lat"": 37.5057497, ""lon"": 22.3977776}]"
1157619389,way,Unnamed Yes,yes,"[{""lat"": 37.5051503, ""lon"": 22.3742507}, {""lat"": 37.5051428, ""lon"": 22.3740958}, {""lat"": 37.5051778, ""lon"": 22.3740931}, {""lat"": 37.5051743, ""lon"": 22.3740209}, {""lat"": 37.505082, ""lon"": 22.374028}, {""lat"": 37.5050775, ""lon"": 22.3739345}, {""lat"": 37.5049556, ""lon"": 22.3739439}, {""lat"": 37.5049617, ""lon"": 22.3740695}, {""lat"": 37.5050147, ""lon"": 22.3740654}, {""lat"": 37.5050242, ""lon"": 22.3742605}, {""lat"": 37.5051503, ""lon"": 22.3742507}]"
993513843,way,Unnamed Yes,yes,"[{""lat"": 37.510909, ""lon"": 22.3859922}, {""lat"": 37.5107915, ""lon"": 22.3858903}, {""lat"": 37.5105891, ""lon"": 22.3862611}, {""lat"": 37.5107065, ""lon"": 22.386363}, {""lat"": 37.510909, ""lon"": 22.3859922}]"
1157619403,way,Unnamed Yes,yes,"[{""lat"": 37.5033194, ""lon"": 22.3732507}, {""lat"": 37.5033186, ""lon"": 22.3732051}, {""lat"": 37.5033559, ""lon"": 22.3732041}, {""lat"": 37.5033528, ""lon"": 22.3730298}, {""lat"": 37.5030837, ""lon"": 22.3730374}, {""lat"": 37.5030876, ""lon"": 22.3732572}, {""lat"": 37.5033194, ""lon"": 22.3732507}]"
998661745,way,Unnamed Yes,yes,"[{""lat"": 37.5036606, ""lon"": 22.3564}, {""lat"": 37.5035308, ""lon"": 22.3564107}, {""lat"": 37.5035468, ""lon"": 22.3566253}, {""lat"": 37.5036766, ""lon"": 22.3566105}, {""lat"": 37.5036606, ""lon"": 22.3564}]"
1157619402,way,Unnamed Yes,yes,"[{""lat"": 37.5035397, ""lon"": 22.3728978}, {""lat"": 37.5036632, ""lon"": 22.3729176}, {""lat"": 37.503687, ""lon"": 22.3726827}, {""lat"": 37.5035635, ""lon"": 22.3726629}, {""lat"": 37.5035397, ""lon"": 22.3728978}]"
1157619401,way,Unnamed Yes,yes,"[{""lat"": 37.5037194, ""lon"": 22.3729032}, {""lat"": 37.5038352, ""lon"": 22.3729557}, {""lat"": 37.5038827, ""lon"": 22.3727895}, {""lat"": 37.5037668, ""lon"": 22.372737}, {""lat"": 37.5037194, ""lon"": 22.3729032}]"
998662149,way,Unnamed Yes,yes,"[{""lat"": 37.5108415, ""lon"": 22.3486321}, {""lat"": 37.5108538, ""lon"": 22.3485601}, {""lat"": 37.5107646, ""lon"": 22.348536}, {""lat"": 37.5107524, ""lon"": 22.348608}, {""lat"": 37.5108415, ""lon"": 22.3486321}]"
1157619400,way,Unnamed Yes,yes,"[{""lat"": 37.5036606, ""lon"": 22.3723314}, {""lat"": 37.5037642, ""lon"": 22.3723827}, {""lat"": 37.5038302, ""lon"": 22.3721712}, {""lat"": 37.5037265, ""lon"": 22.3721199}, {""lat"": 37.5036606, ""lon"": 22.3723314}]"
1157619399,way,Unnamed Yes,yes,"[{""lat"": 37.5035189, ""lon"": 22.3722736}, {""lat"": 37.503661, ""lon"": 22.3723131}, {""lat"": 37.5036804, ""lon"": 22.372202}, {""lat"": 37.5036561, ""lon"": 22.3721952}, {""lat"": 37.5036758, ""lon"": 22.3720827}, {""lat"": 37.5036402, ""lon"": 22.3720728}, {""lat"": 37.5036482, ""lon"": 22.3720268}, {""lat"": 37.5035661, ""lon"": 22.3720039}, {""lat"": 37.5035189, ""lon"": 22.3722736}]"
998664449,way,Unnamed Yes,yes,"[{""lat"": 37.5240511, ""lon"": 22.3554884}, {""lat"": 37.5239646, ""lon"": 22.3554518}, {""lat"": 37.5239367, ""lon"": 22.3555566}, {""lat"": 37.5240232, ""lon"": 22.3555932}, {""lat"": 37.5240511, ""lon"": 22.3554884}]"
998664450,way,Unnamed Yes,yes,"[{""lat"": 37.5240055, ""lon"": 22.3553395}, {""lat"": 37.5239743, ""lon"": 22.3553249}, {""lat"": 37.5239562, ""lon"": 22.3553861}, {""lat"": 37.5239873, ""lon"": 22.3554007}, {""lat"": 37.5240055, ""lon"": 22.3553395}]"
1157619398,way,Unnamed Yes,yes,"[{""lat"": 37.5043742, ""lon"": 22.3724253}, {""lat"": 37.5043096, ""lon"": 22.3726398}, {""lat"": 37.5045049, ""lon"": 22.3727332}, {""lat"": 37.5045289, ""lon"": 22.3726535}, {""lat"": 37.504555, ""lon"": 22.372666}, {""lat"": 37.5045853, ""lon"": 22.3725651}, {""lat"": 37.5045267, ""lon"": 22.3725371}, {""lat"": 37.5045641, ""lon"": 22.3724128}, {""lat"": 37.5044944, ""lon"": 22.3723795}, {""lat"": 37.5045036, ""lon"": 22.372349}, {""lat"": 37.5044552, ""lon"": 22.3723259}, {""lat"": 37.5044188, ""lon"": 22.3724467}, {""lat"": 37.5043742, ""lon"": 22.3724253}]"
1157619410,way,Unnamed Yes,yes,"[{""lat"": 37.5023781, ""lon"": 22.3725073}, {""lat"": 37.5023536, ""lon"": 22.3726704}, {""lat"": 37.5023197, ""lon"": 22.3726623}, {""lat"": 37.5022986, ""lon"": 22.3728031}, {""lat"": 37.5024547, ""lon"": 22.3728404}, {""lat"": 37.5025004, ""lon"": 22.3725365}, {""lat"": 37.5023781, ""lon"": 22.3725073}]"
983712593,way,Unnamed Yes,yes,"[{""lat"": 37.5174008, ""lon"": 22.3666725}, {""lat"": 37.5170901, ""lon"": 22.3665784}, {""lat"": 37.5170677, ""lon"": 22.3666958}, {""lat"": 37.5173784, ""lon"": 22.36679}, {""lat"": 37.5174008, ""lon"": 22.3666725}]"
983712594,way,Unnamed Yes,yes,"[{""lat"": 37.517353, ""lon"": 22.3669331}, {""lat"": 37.5169851, ""lon"": 22.3668224}, {""lat"": 37.5169572, ""lon"": 22.3669698}, {""lat"": 37.5173251, ""lon"": 22.3670804}, {""lat"": 37.517353, ""lon"": 22.3669331}]"
983712591,way,Unnamed Yes,yes,"[{""lat"": 37.5158759, ""lon"": 22.3647874}, {""lat"": 37.5156938, ""lon"": 22.3647329}, {""lat"": 37.5156763, ""lon"": 22.3648261}, {""lat"": 37.5158583, ""lon"": 22.3648806}, {""lat"": 37.5158759, ""lon"": 22.3647874}]"
979849577,way,Unnamed Yes,yes,"[{""lat"": 37.5080669, ""lon"": 22.3700985}, {""lat"": 37.5080202, ""lon"": 22.3700551}, {""lat"": 37.5079001, ""lon"": 22.3702603}, {""lat"": 37.5080118, ""lon"": 22.3703642}, {""lat"": 37.5080503, ""lon"": 22.3702983}, {""lat"": 37.5079853, ""lon"": 22.3702378}, {""lat"": 37.5080669, ""lon"": 22.3700985}]"
979849578,way,Unnamed Yes,yes,"[{""lat"": 37.5078878, ""lon"": 22.3699434}, {""lat"": 37.5079345, ""lon"": 22.3699868}, {""lat"": 37.5078144, ""lon"": 22.370192}, {""lat"": 37.5077028, ""lon"": 22.3700881}, {""lat"": 37.5077413, ""lon"": 22.3700223}, {""lat"": 37.5078063, ""lon"": 22.3700827}, {""lat"": 37.5078878, ""lon"": 22.3699434}]"
979885387,way,Unnamed Yes,yes,"[{""lat"": 37.5097423, ""lon"": 22.3818354}, {""lat"": 37.5096282, ""lon"": 22.38179}, {""lat"": 37.5095962, ""lon"": 22.3819175}, {""lat"": 37.5096793, ""lon"": 22.3819505}, {""lat"": 37.5096916, ""lon"": 22.3819013}, {""lat"": 37.5097227, ""lon"": 22.3819137}, {""lat"": 37.5097423, ""lon"": 22.3818354}]"
1157619408,way,Unnamed Yes,yes,"[{""lat"": 37.50355, ""lon"": 22.3731728}, {""lat"": 37.5034223, ""lon"": 22.3732116}, {""lat"": 37.5034429, ""lon"": 22.3733192}, {""lat"": 37.5035706, ""lon"": 22.3732804}, {""lat"": 37.50355, ""lon"": 22.3731728}]"
979892967,way,Unnamed Yes,yes,"[{""lat"": 37.5245158, ""lon"": 22.3782999}, {""lat"": 37.5243534, ""lon"": 22.3782086}, {""lat"": 37.5242893, ""lon"": 22.3783897}, {""lat"": 37.5244517, ""lon"": 22.378481}, {""lat"": 37.5245158, ""lon"": 22.3782999}]"
979893617,way,Unnamed Yes,yes,"[{""lat"": 37.5266758, ""lon"": 22.376503}, {""lat"": 37.5266088, ""lon"": 22.3765026}, {""lat"": 37.5266081, ""lon"": 22.3764736}, {""lat"": 37.5265231, ""lon"": 22.376477}, {""lat"": 37.5265241, ""lon"": 22.3765161}, {""lat"": 37.5263232, ""lon"": 22.376524}, {""lat"": 37.5263223, ""lon"": 22.3764853}, {""lat"": 37.526234, ""lon"": 22.3764887}, {""lat"": 37.5262351, ""lon"": 22.3765324}, {""lat"": 37.5261756, ""lon"": 22.3765347}, {""lat"": 37.5261805, ""lon"": 22.3767313}, {""lat"": 37.52668, ""lon"": 22.3767111}, {""lat"": 37.5266758, ""lon"": 22.376503}]"
1157619407,way,Unnamed Yes,yes,"[{""lat"": 37.5035591, ""lon"": 22.3735986}, {""lat"": 37.5036516, ""lon"": 22.3735733}, {""lat"": 37.5036253, ""lon"": 22.3734211}, {""lat"": 37.5035329, ""lon"": 22.3734464}, {""lat"": 37.5035591, ""lon"": 22.3735986}]"
1157619406,way,Unnamed Yes,yes,"[{""lat"": 37.5035189, ""lon"": 22.3734302}, {""lat"": 37.5033317, ""lon"": 22.3734613}, {""lat"": 37.5033529, ""lon"": 22.3736643}, {""lat"": 37.5035401, ""lon"": 22.3736332}, {""lat"": 37.5035189, ""lon"": 22.3734302}]"
1157619405,way,Unnamed Yes,yes,"[{""lat"": 37.502936, ""lon"": 22.3730509}, {""lat"": 37.5029413, ""lon"": 22.3732265}, {""lat"": 37.5030263, ""lon"": 22.3732225}, {""lat"": 37.503021, ""lon"": 22.3730468}, {""lat"": 37.502936, ""lon"": 22.3730509}]"
983695223,way,Unnamed Yes,yes,"[{""lat"": 37.5292204, ""lon"": 22.3798057}, {""lat"": 37.5292813, ""lon"": 22.3794641}, {""lat"": 37.5291132, ""lon"": 22.3794164}, {""lat"": 37.5290522, ""lon"": 22.3797581}, {""lat"": 37.5292204, ""lon"": 22.3798057}]"
983700920,way,Unnamed Yes,yes,"[{""lat"": 37.5309616, ""lon"": 22.3851735}, {""lat"": 37.5306237, ""lon"": 22.3850811}, {""lat"": 37.5305709, ""lon"": 22.3853879}, {""lat"": 37.5306548, ""lon"": 22.3854109}, {""lat"": 37.5306816, ""lon"": 22.3852556}, {""lat"": 37.5308369, ""lon"": 22.3852981}, {""lat"": 37.53081, ""lon"": 22.3854538}, {""lat"": 37.5309087, ""lon"": 22.3854808}, {""lat"": 37.5309616, ""lon"": 22.3851735}]"
983712592,way,Unnamed Yes,yes,"[{""lat"": 37.516842, ""lon"": 22.3650942}, {""lat"": 37.5167937, ""lon"": 22.3650787}, {""lat"": 37.5167978, ""lon"": 22.3650581}, {""lat"": 37.5167391, ""lon"": 22.3650393}, {""lat"": 37.5167344, ""lon"": 22.3650625}, {""lat"": 37.5166548, ""lon"": 22.365037}, {""lat"": 37.5166188, ""lon"": 22.3652151}, {""lat"": 37.5168054, ""lon"": 22.365275}, {""lat"": 37.516842, ""lon"": 22.3650942}]"
983700921,way,Unnamed Yes,yes,"[{""lat"": 37.5303947, ""lon"": 22.3833776}, {""lat"": 37.5302048, ""lon"": 22.3832768}, {""lat"": 37.530164, ""lon"": 22.3833797}, {""lat"": 37.5303598, ""lon"": 22.3835089}, {""lat"": 37.5303947, ""lon"": 22.3833776}]"
983700923,way,Unnamed Yes,yes,"[{""lat"": 37.5308093, ""lon"": 22.3837093}, {""lat"": 37.5306144, ""lon"": 22.3836031}, {""lat"": 37.5305554, ""lon"": 22.3837754}, {""lat"": 37.5307502, ""lon"": 22.3838817}, {""lat"": 37.5308093, ""lon"": 22.3837093}]"
983700924,way,Unnamed Yes,yes,"[{""lat"": 37.5303494, ""lon"": 22.3860685}, {""lat"": 37.5302194, ""lon"": 22.3860539}, {""lat"": 37.5302101, ""lon"": 22.3861846}, {""lat"": 37.5303402, ""lon"": 22.3861993}, {""lat"": 37.5303494, ""lon"": 22.3860685}]"
983712582,way,Unnamed Yes,yes,"[{""lat"": 37.5150204, ""lon"": 22.3656667}, {""lat"": 37.514829, ""lon"": 22.3653461}, {""lat"": 37.5146946, ""lon"": 22.3654737}, {""lat"": 37.514886, ""lon"": 22.3657943}, {""lat"": 37.5150204, ""lon"": 22.3656667}]"
983712583,way,Unnamed Yes,yes,"[{""lat"": 37.5166944, ""lon"": 22.364295}, {""lat"": 37.5165425, ""lon"": 22.3642203}, {""lat"": 37.5165124, ""lon"": 22.3643176}, {""lat"": 37.5166643, ""lon"": 22.3643922}, {""lat"": 37.5166944, ""lon"": 22.364295}]"
983712584,way,Unnamed Yes,yes,"[{""lat"": 37.5166398, ""lon"": 22.3644739}, {""lat"": 37.5165838, ""lon"": 22.3644565}, {""lat"": 37.5165637, ""lon"": 22.3645595}, {""lat"": 37.5165578, ""lon"": 22.3645577}, {""lat"": 37.5165267, ""lon"": 22.3645922}, {""lat"": 37.5165389, ""lon"": 22.3646502}, {""lat"": 37.5165456, ""lon"": 22.3646521}, {""lat"": 37.5165276, ""lon"": 22.3647447}, {""lat"": 37.5165836, ""lon"": 22.3647621}, {""lat"": 37.5166021, ""lon"": 22.3646674}, {""lat"": 37.5166074, ""lon"": 22.3646686}, {""lat"": 37.5166339, ""lon"": 22.3646258}, {""lat"": 37.5166263, ""lon"": 22.3645742}, {""lat"": 37.5166206, ""lon"": 22.3645726}, {""lat"": 37.5166398, ""lon"": 22.3644739}]"
983712585,way,Unnamed Yes,yes,"[{""lat"": 37.5163972, ""lon"": 22.3649983}, {""lat"": 37.5161627, ""lon"": 22.3649264}, {""lat"": 37.5161342, ""lon"": 22.3650736}, {""lat"": 37.5163688, ""lon"": 22.3651456}, {""lat"": 37.5163972, ""lon"": 22.3649983}]"
983712588,way,Unnamed Yes,yes,"[{""lat"": 37.5164927, ""lon"": 22.3641748}, {""lat"": 37.5163496, ""lon"": 22.364132}, {""lat"": 37.5163585, ""lon"": 22.3640849}, {""lat"": 37.5162354, ""lon"": 22.364048}, {""lat"": 37.5162255, ""lon"": 22.3641006}, {""lat"": 37.51613, ""lon"": 22.364072}, {""lat"": 37.5160981, ""lon"": 22.3642411}, {""lat"": 37.5164599, ""lon"": 22.3643494}, {""lat"": 37.5164927, ""lon"": 22.3641748}]"
983712589,way,Unnamed Yes,yes,"[{""lat"": 37.516449, ""lon"": 22.3644117}, {""lat"": 37.5163583, ""lon"": 22.3643823}, {""lat"": 37.5163033, ""lon"": 22.3646523}, {""lat"": 37.516394, ""lon"": 22.3646817}, {""lat"": 37.516449, ""lon"": 22.3644117}]"
983712590,way,Unnamed Yes,yes,"[{""lat"": 37.515911, ""lon"": 22.3646351}, {""lat"": 37.5157524, ""lon"": 22.3645892}, {""lat"": 37.5157352, ""lon"": 22.3646837}, {""lat"": 37.5158938, ""lon"": 22.3647296}, {""lat"": 37.515911, ""lon"": 22.3646351}]"
983700922,way,Unnamed Yes,yes,"[{""lat"": 37.5299944, ""lon"": 22.3824872}, {""lat"": 37.5299322, ""lon"": 22.3826016}, {""lat"": 37.5300002, ""lon"": 22.3826604}, {""lat"": 37.5300182, ""lon"": 22.3826272}, {""lat"": 37.5300835, ""lon"": 22.3826836}, {""lat"": 37.5300576, ""lon"": 22.3827313}, {""lat"": 37.5301217, ""lon"": 22.3827868}, {""lat"": 37.5301918, ""lon"": 22.3826579}, {""lat"": 37.5299944, ""lon"": 22.3824872}]"
1157619390,way,Unnamed Yes,yes,"[{""lat"": 37.5051711, ""lon"": 22.3742636}, {""lat"": 37.5050553, ""lon"": 22.3742787}, {""lat"": 37.505065, ""lon"": 22.3743981}, {""lat"": 37.5051808, ""lon"": 22.374383}, {""lat"": 37.5051711, ""lon"": 22.3742636}]"
993514735,way,Άγιοι Απόστολοι,yes,"[{""lat"": 37.5096899, ""lon"": 22.3940772}, {""lat"": 37.5095567, ""lon"": 22.3940859}, {""lat"": 37.5095645, ""lon"": 22.3942752}, {""lat"": 37.5096977, ""lon"": 22.3942664}, {""lat"": 37.5096899, ""lon"": 22.3940772}]"
615442549,way,Άγιοι Ταξιάρχες,yes,"[{""lat"": 37.509903, ""lon"": 22.3669096}, {""lat"": 37.509955, ""lon"": 22.3671993}, {""lat"": 37.5100857, ""lon"": 22.3671621}, {""lat"": 37.5100656, ""lon"": 22.3670503}, {""lat"": 37.5101177, ""lon"": 22.3670354}, {""lat"": 37.5101072, ""lon"": 22.366977}, {""lat"": 37.510063, ""lon"": 22.3669896}, {""lat"": 37.5100416, ""lon"": 22.3668701}, {""lat"": 37.509903, ""lon"": 22.3669096}]"
813613256,way,Άγιος Αθανάσιος,yes,"[{""lat"": 37.515775, ""lon"": 22.3620042}, {""lat"": 37.5156696, ""lon"": 22.3620002}, {""lat"": 37.5156652, ""lon"": 22.3621861}, {""lat"": 37.5157706, ""lon"": 22.3621901}, {""lat"": 37.515775, ""lon"": 22.3620042}]"
678497374,way,Άγιος Βασίλειος,cathedral,"[{""lat"": 37.5100073, ""lon"": 22.3731835}, {""lat"": 37.509992, ""lon"": 22.3731752}, {""lat"": 37.5099951, ""lon"": 22.3731663}, {""lat"": 37.5099706, ""lon"": 22.3731531}, {""lat"": 37.5099758, ""lon"": 22.3731377}, {""lat"": 37.5099811, ""lon"": 22.3731223}, {""lat"": 37.5099741, ""lon"": 22.3731185}, {""lat"": 37.5099885, ""lon"": 22.3730759}, {""lat"": 37.5099811, ""lon"": 22.3730719}, {""lat"": 37.5100098, ""lon"": 22.3729876}, {""lat"": 37.5100171, ""lon"": 22.3729916}, {""lat"": 37.510039, ""lon"": 22.3729271}, {""lat"": 37.510036, ""lon"": 22.3729255}, {""lat"": 37.5100539, ""lon"": 22.3728728}, {""lat"": 37.5100746, ""lon"": 22.372884}, {""lat"": 37.5100954, ""lon"": 22.3728952}, {""lat"": 37.5100978, ""lon"": 22.3728881}, {""lat"": 37.5101269, ""lon"": 22.3729038}, {""lat"": 37.5101559, ""lon"": 22.3729195}, {""lat"": 37.5101535, ""lon"": 22.3729266}, {""lat"": 37.5101739, ""lon"": 22.3729376}, {""lat"": 37.5101943, ""lon"": 22.3729486}, {""lat"": 37.5101764, ""lon"": 22.3730012}, {""lat"": 37.5101734, ""lon"": 22.3729996}, {""lat"": 37.5101515, ""lon"": 22.373064}, {""lat"": 37.5101588, ""lon"": 22.373068}, {""lat"": 37.5101302, ""lon"": 22.3731523}, {""lat"": 37.5101229, ""lon"": 22.3731483}, {""lat"": 37.5101085, ""lon"": 22.373191}, {""lat"": 37.5101014, ""lon"": 22.3731871}, {""lat"": 37.5100961, ""lon"": 22.3732025}, {""lat"": 37.5100909, ""lon"": 22.373218}, {""lat"": 37.5100663, ""lon"": 22.3732047}, {""lat"": 37.5100633, ""lon"": 22.3732137}, {""lat"": 37.5100476, ""lon"": 22.3732052}, {""lat"": 37.5100319, ""lon"": 22.3732133}, {""lat"": 37.5100138, ""lon"": 22.3732037}, {""lat"": 37.5100073, ""lon"": 22.3731835}]"
979895918,way,Άγιος Γεώργιος,yes,"[{""lat"": 37.5293246, ""lon"": 22.3757301}, {""lat"": 37.5292593, ""lon"": 22.3757265}, {""lat"": 37.5292562, ""lon"": 22.3758158}, {""lat"": 37.5293215, ""lon"": 22.3758194}, {""lat"": 37.5293246, ""lon"": 22.3757301}]"
102255120,way,Άγιος Δημήτριος,yes,"[{""lat"": 37.5081102, ""lon"": 22.3725273}, {""lat"": 37.5081684, ""lon"": 22.3728223}, {""lat"": 37.5080518, ""lon"": 22.3728588}, {""lat"": 37.5079936, ""lon"": 22.3725638}, {""lat"": 37.5081102, ""lon"": 22.3725273}]"
998664084,way,Άγιος Δημήτριος,yes,"[{""lat"": 37.5308885, ""lon"": 22.3562873}, {""lat"": 37.5308483, ""lon"": 22.3561769}, {""lat"": 37.5307669, ""lon"": 22.3562241}, {""lat"": 37.530807, ""lon"": 22.3563345}, {""lat"": 37.5308885, ""lon"": 22.3562873}]"
1013526286,way,Άγιος Ιωάννης Ρηγανάς,yes,"[{""lat"": 37.5251982, ""lon"": 22.3731327}, {""lat"": 37.5251021, ""lon"": 22.3731339}, {""lat"": 37.5251029, ""lon"": 22.3732373}, {""lat"": 37.5251991, ""lon"": 22.3732361}, {""lat"": 37.5251982, ""lon"": 22.3731327}]"
